"","X","id","has_bathroom","has_refrig","total_persons","has_comp","num_phones","disabled","married","divorced","separated","widower","single","num_children","num_65","num_adults","dependency","water_inside","water_outside","no_water","gov_elec","private_elec","no_elec","coop_elec","no_toilet","sewer","septictank","latrine","toilet_other","no_cooking_energy","cooking_.elec","cooking_gas","cooking_woodcoal","trash_truck","trash_buried","trash_burning","trash_throwing","trash_river","age","Target","age_z"
"5188",5188,"ID_e4bde70a3",1,1,4,0,4,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11,0,-1.07825585864073
"5189",5189,"ID_ee163b02e",1,1,4,0,4,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,39,0,0.217305021549043
"5192",5192,"ID_9bacc16aa",1,1,3,0,1,0,0,0,0,1,0,0,2,3,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,84,0,2.29945643613975
"5193",5193,"ID_c4e538c6c",1,1,3,0,1,0,0,0,0,0,1,0,2,3,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,0,-0.523015481416542
"5194",5194,"ID_007309845",1,1,4,0,2,0,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,-1.35587604725283
"5195",5195,"ID_0f6cd9605",1,1,4,0,2,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,31,0,-0.152855229933749
"5196",5196,"ID_dae1bda34",1,1,4,0,2,0,1,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,59,0,1.14270565025603
"5198",5198,"ID_25576256b",1,1,6,0,2,0,0,0,0,0,0,4,0,2,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,-1.44841611012352
"5199",5199,"ID_2f67e06ba",1,1,6,0,2,0,0,0,0,0,0,4,0,2,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,33,1,-0.0603151670630512
"5200",5200,"ID_d1959dd29",1,1,6,0,2,0,0,0,0,0,0,4,0,2,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,33,1,-0.0603151670630512
"5201",5201,"ID_834e3ab65",1,1,6,0,2,0,0,0,0,0,1,4,0,2,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,1,-0.985715795770033
"5202",5202,"ID_19bd490d9",1,1,6,0,2,0,0,0,0,0,0,4,0,2,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,1,-1.17079592151143
"5203",5203,"ID_651fb65f8",1,1,6,0,2,0,0,0,0,0,0,4,0,2,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,-1.58722620442957
"5206",5206,"ID_e54214a13",1,1,3,0,3,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,49,1,0.680005335902535
"5207",5207,"ID_a4bb4d234",1,1,4,0,4,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18,0,-0.754365638593288
"5210",5210,"ID_68530a763",1,1,4,0,4,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,16,0,-0.846905701463986
"5211",5211,"ID_e5ae2a936",1,1,4,1,4,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,20,0,-0.66182557572259
"5214",5214,"ID_38e5f41f8",1,1,4,1,4,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,49,0,0.680005335902535
"5215",5215,"ID_ce5351f9f",1,1,4,1,4,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,45,0,0.494925210161138
"5216",5216,"ID_bbffce703",1,1,4,1,4,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,43,0,0.40238514729044
"5217",5217,"ID_014151bdb",1,1,4,1,4,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,20,0,-0.66182557572259
"5219",5219,"ID_f9c2761db",1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,70,1,1.65167599604487
"5220",5220,"ID_98c3fe943",1,1,4,0,1,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,33,1,-0.0603151670630512
"5221",5221,"ID_865cdbce8",1,1,4,0,1,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,1,-1.17079592151143
"5222",5222,"ID_5aa6e5400",1,1,4,0,1,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,37,1,0.124764958678345
"5223",5223,"ID_a68f9579d",1,1,4,0,1,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,1,-0.893175732899335
"5224",5224,"ID_9c6e7732b",1,1,4,0,3,0,1,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26,0,-0.384205387110495
"5226",5226,"ID_dc5355dfd",1,1,4,0,3,0,0,0,1,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,60,0,1.18897568169137
"5227",5227,"ID_600bf4a18",1,1,4,0,3,0,1,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,24,0,-0.476745449981193
"5228",5228,"ID_05a3b0997",1,1,3,0,3,0,1,0,0,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,64,1,1.37405580743277
"5229",5229,"ID_6ac926d26",1,1,3,0,3,0,1,0,0,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,65,1,1.42032583886812
"5230",5230,"ID_cdae4baf1",1,1,3,0,3,0,0,0,0,0,1,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,33,1,-0.0603151670630512
"5232",5232,"ID_f52976f7a",1,1,3,1,3,0,0,0,0,0,1,2,0,1,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,13,0,-0.985715795770033
"5236",5236,"ID_b9c053da7",1,1,5,0,2,0,1,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,38,0,0.171034990113694
"5237",5237,"ID_b1210bdf9",1,1,5,0,2,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,0,-1.12452589007608
"5238",5238,"ID_2874a3807",1,1,5,0,2,1,1,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,42,0,0.356115115855091
"5241",5241,"ID_a972763b1",1,1,5,0,5,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,22,0,-0.569285512851891
"5242",5242,"ID_612c01bb2",1,1,5,0,5,0,1,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,54,0,0.91135549307928
"5243",5243,"ID_8bf12e5ce",1,1,5,0,5,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,29,0,-0.245395292804448
"5244",5244,"ID_8a441d366",1,1,4,0,4,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,28,0,-0.291665324239797
"5245",5245,"ID_f8003f774",1,1,4,0,4,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,48,0,0.633735304467185
"5246",5246,"ID_cb5c1f82c",1,1,4,0,4,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,0,-0.523015481416542
"5247",5247,"ID_d5d3a8c07",1,1,4,0,4,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,0,-0.61555554428724
"5250",5250,"ID_0957fdca9",1,1,3,0,3,1,0,0,1,0,0,2,0,1,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,30,1,-0.199125261369098
"5252",5252,"ID_86c10ec9e",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,1,-1.40214607868818
"5253",5253,"ID_bb522ad14",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,28,1,-0.291665324239797
"5254",5254,"ID_e7c6f4e9e",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,-1.58722620442957
"5255",5255,"ID_ccd876ba8",1,1,2,0,1,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,66,1,1.46659587030347
"5257",5257,"ID_c2e44f518",1,1,4,1,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,-1.35587604725283
"5258",5258,"ID_1c0024454",1,1,4,1,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,0,-1.26333598438213
"5259",5259,"ID_1f8909768",1,1,4,1,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26,0,-0.384205387110495
"5260",5260,"ID_9708817d3",1,1,4,1,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25,0,-0.430475418545844
"5261",5261,"ID_2d58f0106",1,1,2,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,46,0,0.541195241596487
"5262",5262,"ID_a69fc5c1d",1,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,21,0,-0.61555554428724
"5264",5264,"ID_31398b7f9",1,1,2,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,50,1,0.726275367337884
"5265",5265,"ID_4ff1d1281",1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,27,0,-0.337935355675146
"5266",5266,"ID_eee954398",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,59,0,1.14270565025603
"5267",5267,"ID_8e9f5bc37",1,1,2,0,1,1,0,0,0,0,1,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,83,0,2.2531864047044
"5268",5268,"ID_4ebf4973f",1,1,2,0,1,0,0,0,0,0,1,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,38,0,0.171034990113694
"5270",5270,"ID_b033314cb",1,1,6,0,5,0,0,0,0,1,0,1,0,5,0.166666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,59,0,1.14270565025603
"5271",5271,"ID_5354c1fe3",1,1,6,0,5,0,0,0,0,0,1,1,0,5,0.166666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,29,0,-0.245395292804448
"5272",5272,"ID_886063bbf",1,1,6,0,5,0,0,0,0,0,0,1,0,5,0.166666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,-1.35587604725283
"5277",5277,"ID_695211647",1,1,3,1,5,0,0,0,0,0,1,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,0,-0.893175732899335
"5278",5278,"ID_78c2e2e46",1,1,2,0,2,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,68,0,1.55913593317417
"5279",5279,"ID_1b9717a5f",1,1,2,0,2,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,66,0,1.46659587030347
"5280",5280,"ID_c577473f6",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8,0,-1.21706595294678
"5281",5281,"ID_dbe1b59a8",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,33,0,-0.0603151670630512
"5283",5283,"ID_f64aa8743",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,49,0,0.680005335902535
"5284",5284,"ID_89451bf7c",1,1,2,0,0,1,0,0,0,0,1,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,91,1,2.6233466561872
"5286",5286,"ID_7bdcba9e0",1,1,3,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,23,0,-0.523015481416542
"5287",5287,"ID_ae59cd062",1,1,3,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47,0,0.587465273031836
"5288",5288,"ID_ed570dcb2",1,1,3,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,56,0,1.00389555594998
"5289",5289,"ID_e27edb587",1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26,0,-0.384205387110495
"5290",5290,"ID_ec08c9066",1,1,4,0,2,0,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,24,0,-0.476745449981193
"5292",5292,"ID_b784e8b2c",1,1,4,0,2,0,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,0,-1.30960601581748
"5293",5293,"ID_2623017dd",1,1,4,0,2,0,0,0,1,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,53,0,0.865085461643931
"5296",5296,"ID_a2dc9718f",1,1,3,0,3,0,0,0,0,0,1,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,22,1,-0.569285512851891
"5297",5297,"ID_5ea47d7d3",1,1,3,0,3,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,43,1,0.40238514729044
"5298",5298,"ID_398b48f4d",1,1,3,0,3,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,29,1,-0.245395292804448
"5301",5301,"ID_3457f0314",1,1,2,1,2,0,0,0,0,0,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0,-1.30960601581748
"5303",5303,"ID_1c894d79c",1,1,2,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,65,0,1.42032583886812
"5304",5304,"ID_aa48a21f9",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,37,1,0.124764958678345
"5305",5305,"ID_d77d62437",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,1,-1.35587604725283
"5306",5306,"ID_cae57041e",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,37,1,0.124764958678345
"5307",5307,"ID_448fb1d61",1,1,4,0,2,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,1,-1.12452589007608
"5308",5308,"ID_fe2d2a495",1,1,4,0,3,1,1,0,0,0,0,1,2,3,0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,80,0,2.11437631039836
"5309",5309,"ID_771ca7830",1,1,4,0,3,0,0,0,0,0,1,1,2,3,0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,37,0,0.124764958678345
"5311",5311,"ID_72e580102",1,1,4,0,3,0,1,0,0,0,0,1,2,3,0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,76,0,1.92929618465696
"5312",5312,"ID_0df74aca3",1,1,3,0,3,0,0,0,0,0,1,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,17,0,-0.800635670028637
"5313",5313,"ID_487f80c4a",1,1,3,0,3,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,61,0,1.23524571312672
"5314",5314,"ID_0de8e2cc3",1,1,3,0,3,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,58,0,1.09643561882068
"5316",5316,"ID_740e219f2",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,33,0,-0.0603151670630512
"5317",5317,"ID_62aaf6c5e",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,-1.49468614155887
"5318",5318,"ID_03fcb6c9a",1,1,5,0,3,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14,0,-0.939445764334684
"5320",5320,"ID_ae7d53dbf",1,1,5,0,3,0,1,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,42,0,0.356115115855091
"5322",5322,"ID_2f2c7bbf4",1,1,5,0,3,0,1,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,49,0,0.680005335902535
"5323",5323,"ID_65e72b95f",1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,58,1,1.09643561882068
"5324",5324,"ID_a495a902f",1,1,4,0,1,0,0,0,0,0,1,0,2,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,43,0,0.40238514729044
"5326",5326,"ID_c14560897",1,1,4,0,1,1,1,0,0,0,0,0,2,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,82,0,2.20691637326905
"5328",5328,"ID_2bad6cc63",1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,72,1,1.74421605891556
"5329",5329,"ID_37c5fe508",1,1,2,0,3,0,0,1,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,76,1,1.92929618465696
"5330",5330,"ID_b073e5f4e",1,1,2,0,3,1,0,0,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,77,1,1.97556621609231
"5331",5331,"ID_b92c29c09",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,38,0,0.171034990113694
"5332",5332,"ID_a9de0b1fc",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,36,0,0.0784949272429961
"5333",5333,"ID_56d3480a3",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,0,-1.26333598438213
"5335",5335,"ID_65a597ce6",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,-1.40214607868818
"5337",5337,"ID_5d6cbe399",1,1,3,0,2,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,29,0,-0.245395292804448
"5338",5338,"ID_aa71ae413",1,1,2,0,2,0,0,0,0,0,0,0,1,2,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,63,0,1.32778577599742
"5339",5339,"ID_b0483b719",1,1,2,0,2,0,0,0,0,0,0,0,1,2,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,70,0,1.65167599604487
"5341",5341,"ID_81ec40efd",1,1,4,0,4,0,1,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,48,0,0.633735304467185
"5342",5342,"ID_bc1a3e7b2",1,1,4,0,4,0,1,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,53,0,0.865085461643931
"5343",5343,"ID_c89f333d2",1,1,4,0,3,0,0,0,1,0,0,0,2,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,82,0,2.20691637326905
"5344",5344,"ID_1d9e57fc2",1,1,4,0,3,0,0,1,0,0,0,0,2,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,35,0,0.032224895807647
"5345",5345,"ID_d259883e4",1,1,4,0,3,0,0,0,0,0,1,0,2,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,33,0,-0.0603151670630512
"5346",5346,"ID_9f7532959",1,1,4,0,3,0,0,0,0,1,0,0,2,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,66,0,1.46659587030347
"5347",5347,"ID_6a9696c3c",1,1,3,0,3,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,43,0,0.40238514729044
"5348",5348,"ID_aa99b4910",1,1,3,0,3,0,0,0,0,0,1,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14,0,-0.939445764334684
"5349",5349,"ID_e94123b71",1,1,3,0,3,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,48,0,0.633735304467185
"5350",5350,"ID_7aac5c379",1,1,5,0,0,0,1,0,0,0,0,1,1,4,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,1,1.42032583886812
"5351",5351,"ID_be794021f",1,1,5,0,0,0,1,0,0,0,0,1,1,4,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,36,1,0.0784949272429961
"5352",5352,"ID_7eba1bcf2",1,1,5,0,0,0,0,0,0,0,0,1,1,4,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,1,-1.35587604725283
"5353",5353,"ID_7804fe1d8",1,1,5,0,0,0,1,0,0,0,0,1,1,4,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,62,1,1.28151574456207
"5356",5356,"ID_c452cb7a8",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,59,0,1.14270565025603
"5357",5357,"ID_9bb1e6b28",1,1,5,0,3,0,0,0,0,0,0,3,0,2,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,1,-1.21706595294678
"5358",5358,"ID_fc344350f",1,1,5,0,3,0,1,0,0,0,0,3,0,2,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,30,1,-0.199125261369098
"5359",5359,"ID_0d42b9cc3",1,1,5,0,3,0,1,0,0,0,0,3,0,2,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,39,1,0.217305021549043
"5360",5360,"ID_41239d006",1,1,5,0,3,0,0,0,0,0,0,3,0,2,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,1,-1.26333598438213
"5361",5361,"ID_baf45b8cb",1,1,5,0,3,0,0,0,0,0,1,3,0,2,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12,1,-1.03198582720538
"5362",5362,"ID_6c7bf31ab",1,1,6,0,5,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18,1,-0.754365638593288
"5363",5363,"ID_5442b6d21",1,1,6,0,5,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15,1,-0.893175732899335
